user_id;plan_trip_id;rating
306;102;3
270;198;3
704;106;3
687;193;3
285;60;3
716;46;3
676;36;3
763;186;3
227;166;3
948;11;3
381;12;3
460;170;3
7;39;3
29;199;3
907;139;3
33;36;3
646;52;3
879;31;3
79;33;3
928;141;3
947;146;3
459;169;3
570;58;3
983;184;3
538;152;3
482;128;3
430;31;3
738;55;3
285;10;3
516;188;3
977;130;3
99;15;3
397;3;3
489;43;3
39;159;3
271;198;3
887;67;3
797;56;3
157;63;3
75;15;3
884;109;3
800;116;3
130;92;3
687;138;3
974;166;3
84;47;3
22;57;3
459;50;3
539;71;3
707;143;3
849;146;3
382;82;3
748;116;3
440;105;3
604;88;3
989;2;3
21;104;3
303;84;3
976;43;3
869;154;3
955;71;3
84;166;3
774;94;3
659;42;3
953;133;3
453;139;3
387;65;3
507;34;3
257;120;3
570;1;3
892;130;3
934;148;3
527;61;3
162;149;3
957;88;3
163;68;3
832;127;3
793;140;3
792;22;3
524;148;3
786;82;3
271;129;3
492;30;3
208;126;3
539;97;3
584;24;3
60;14;3
430;36;3
985;197;3
657;24;3
605;188;3
309;95;3
520;55;3
591;24;3
27;152;3
686;182;3
562;26;3
199;194;3
387;80;3
349;166;3
960;65;3
940;75;3
693;179;3
536;163;3
828;43;3
378;29;3
899;165;3
916;81;3
558;186;3
527;54;3
153;39;3
734;42;3
206;156;3
455;29;3
273;171;3
894;131;3
236;138;3
852;187;3
740;142;3
521;175;3
678;42;3
944;94;3
956;160;3
831;32;3
726;170;3
501;160;3
117;26;3
386;115;3
344;129;3
584;56;3
395;122;3
64;106;3
717;130;3
721;81;3
72;158;3
789;120;3
274;199;3
990;52;3
320;91;3
338;137;3
366;22;3
495;34;3
607;110;3
166;49;3
544;129;3
11;73;3
301;84;3
729;53;3
801;100;3
102;124;3
425;168;3
392;45;3
779;196;3
214;137;3
691;105;3
88;150;3
553;146;3
401;106;3
588;43;3
889;167;3
46;134;3
672;48;3
463;126;3
592;7;3
310;197;3
86;16;3
92;129;3
660;115;3
673;37;3
714;165;3
936;125;3
928;81;3
242;192;3
865;62;3
2;72;3
225;189;3
801;125;3
745;161;3
973;66;3
926;30;3
929;20;3
589;188;3
116;82;3
666;107;3
918;152;3
103;132;3
194;37;3
166;132;3
871;77;3
90;89;3
686;146;3
122;88;3
143;194;3
994;176;3
106;33;3
887;58;3
428;28;3
305;35;3
872;125;3
971;138;3
317;65;3
963;42;3
635;85;3
902;137;3
9;188;3
774;111;3
73;15;3
359;185;3
223;69;3
416;105;3
553;150;3
370;64;3
716;41;3
264;71;3
840;56;3
690;151;3
860;25;3
318;105;3
84;134;3
318;119;3
111;162;3
251;191;3
383;9;3
7;60;3
459;125;3
84;49;3
208;51;3
900;188;3
390;70;3
314;37;3
22;31;3
410;169;3
895;62;3
515;93;3
127;186;3
809;14;3
700;164;3
874;164;3
14;79;3
971;8;3
978;154;3
12;36;3
87;48;3
524;85;3
909;28;3
537;196;3
301;190;3
243;51;3
122;104;3
147;170;3
567;101;3
750;29;3
356;127;3
685;82;3
904;10;3
733;106;3
631;167;3
309;1;3
695;39;3
288;21;3
307;65;3
812;15;3
594;132;3
966;188;3
914;61;3
723;148;3
662;138;3
549;87;3
352;105;3
312;34;3
873;124;3
59;110;3
643;176;3
924;33;3
714;98;3
755;61;3
35;10;3
445;182;3
93;84;3
950;65;3
959;77;3
207;1;3
353;133;3
903;80;3
332;15;3
817;28;3
862;23;3
725;109;3
159;107;3
954;145;3
957;113;3
24;98;3
404;141;3
805;142;3
516;139;3
732;28;3
364;42;3
382;99;3
532;61;3
956;123;3
152;64;3
562;31;3
689;81;3
947;10;3
608;8;3
617;149;3
420;59;3
250;178;3
117;197;3
866;198;3
512;30;3
740;145;3
578;20;3
335;48;3
418;130;3
932;37;3
774;129;3
295;132;3
938;100;3
755;54;3
371;122;3
186;25;3
246;131;3
637;9;3
268;34;3
643;43;3
237;74;3
530;94;3
552;22;3
21;70;3
911;130;3
737;94;3
867;194;3
794;32;3
520;106;3
100;144;3
752;1;3
478;72;3
599;176;3
298;50;3
940;141;3
526;15;3
334;53;3
2;172;3
375;8;3
293;74;3
837;46;3
934;69;3
553;114;3
318;147;3
502;166;3
828;123;3
381;139;3
623;117;3
14;43;3
504;20;3
231;148;3
985;21;3
84;82;3
130;57;3
743;178;3
838;74;3
145;98;3
891;154;3
857;158;3
28;110;3
66;115;3
163;159;3
229;42;3
261;68;3
449;189;3
424;189;3
460;70;3
952;78;3
676;196;3
301;90;3
919;111;3
303;112;3
287;103;3
395;145;3
10;19;3
707;179;3
630;70;3
270;63;3
592;75;3
970;158;3
605;153;3
778;104;3
844;75;3
862;128;3
361;199;3
257;154;3
133;56;3
276;22;3
776;89;3
683;19;3
972;159;3
513;26;3
313;170;3
576;169;3
886;23;3
980;47;3
284;13;3
121;66;3
107;194;3
933;144;3
687;73;3
997;156;3
204;77;3
165;163;3
305;169;3
497;31;3
632;85;3
556;160;3
824;182;3
156;200;3
367;59;3
719;41;3
902;112;3
620;194;3
251;96;3
957;182;3
916;168;3
882;122;3
334;156;3
642;165;3
969;105;3
511;193;3
293;74;3
20;183;3
282;132;3
797;99;3
1;126;3
119;138;3
35;175;3
198;75;3
485;14;3
757;38;3
59;140;3
837;45;3
161;145;3
691;163;3
206;194;3
12;75;3
490;169;3
276;195;3
693;29;3
242;18;3
216;20;3
251;14;3
811;162;3
126;177;3
994;54;3
217;31;3
306;58;3
797;104;3
185;170;3
39;186;3
223;128;3
184;158;3
495;25;3
427;191;3
178;19;3
919;200;3
428;136;3
294;3;3
852;195;3
151;86;3
384;145;3
638;142;3
813;9;3
308;190;3
336;94;3
946;149;3
746;165;3
892;139;3
375;20;3
8;35;3
341;53;3
129;175;3
776;110;3
669;180;3
352;136;3
358;4;3
517;155;3
495;172;3
86;168;3
175;102;3
802;47;3
193;94;3
311;172;3
119;48;3
218;91;3
427;180;3
970;84;3
414;68;3
114;139;3
978;125;3
145;73;3
538;4;3
648;76;3
303;73;3
744;77;3
881;48;3
588;154;3
987;102;3
840;106;3
345;77;3
814;39;3
964;58;3
801;19;3
1;88;3
147;113;3
287;77;3
976;77;3
654;186;3
53;28;3
304;66;3
69;10;3
361;126;3
602;58;3
958;142;3
220;125;3
962;112;3
704;84;3
966;143;3
575;96;3
585;33;3
161;145;3
681;152;3
89;158;3
688;190;3
781;141;3
585;190;3
757;47;3
589;112;3
159;144;3
489;194;3
971;43;3
324;8;3
610;3;3
381;125;3
102;12;3
494;84;3
644;16;3
614;78;3
19;59;3
454;177;3
482;63;3
594;190;3
397;49;3
279;51;3
851;33;3
365;30;3
331;187;3
641;76;3
344;15;3
822;82;3
455;92;3
601;23;3
725;94;3
655;45;3
65;62;3
76;199;3
711;15;3
143;46;3
917;64;3
915;174;3
828;184;3
605;172;3
473;75;3
417;157;3
305;190;3
736;52;3
497;182;3
291;88;3
940;57;3
102;83;3
986;66;3
267;150;3
867;20;3
968;33;3
622;72;3
974;25;3
842;46;3
962;73;3
942;98;3
777;57;3
3;87;3
85;133;3
794;55;3
328;61;3
816;89;3
450;8;3
454;16;3
924;176;3
629;116;3
221;61;3
154;15;3
665;193;3
12;150;3
133;131;3
994;102;3
304;54;3
293;14;3
975;36;3
300;105;3
740;82;3
783;67;3
43;10;3
944;49;3
343;111;3
326;65;3
814;57;3
498;27;3
364;113;3
891;133;3
427;71;3
21;83;3
407;57;3
619;120;3
336;93;3
815;15;3
117;111;3
124;101;3
399;119;3
793;76;3
804;158;3
715;20;3
51;165;3
783;131;3
324;73;3
789;122;3
141;41;3
470;167;3
787;154;3
802;130;3
334;23;3
893;23;3
964;144;3
373;9;3
564;13;3
494;156;3
539;155;3
669;51;3
751;64;3
156;52;3
291;38;3
648;100;3
144;193;3
106;146;3
420;191;3
670;51;3
658;137;3
2;141;3
945;168;3
589;55;3
644;109;3
90;171;3
345;44;3
350;110;3
459;196;3
263;161;3
351;152;3
108;164;3
586;128;3
39;105;3
909;10;3
159;100;3
583;148;3
959;109;3
312;108;3
241;140;5
938;190;5
445;146;5
298;94;5
952;63;5
36;84;5
84;25;5
452;12;5
886;149;5
775;25;5
822;11;5
385;64;5
172;126;5
376;50;5
685;190;5
362;89;5
559;99;5
891;116;5
141;96;5
887;177;5
918;14;5
118;1;5
277;25;5
726;187;5
220;72;5
905;69;5
26;133;5
521;105;5
783;147;5
10;23;5
984;9;5
378;118;5
633;94;5
637;178;5
682;144;5
584;33;5
152;130;5
720;14;5
49;1;5
154;90;5
859;186;5
293;89;5
580;144;5
50;90;5
664;175;5
531;172;5
612;14;5
60;152;5
167;111;5
202;183;5
857;143;5
146;83;5
915;72;5
676;162;5
970;130;5
993;27;5
439;74;5
242;99;5
581;72;5
687;23;5
561;68;5
483;142;5
108;191;5
226;117;5
673;106;5
631;93;5
661;65;5
977;68;5
662;128;5
432;63;5
805;113;5
655;90;5
419;81;5
988;103;5
455;192;5
160;160;5
523;116;5
650;13;5
969;194;5
590;124;5
77;147;5
509;152;5
441;88;5
254;11;5
921;187;5
770;15;5
320;10;5
803;41;5
263;155;5
597;188;5
658;73;5
835;52;5
554;128;5
374;28;5
637;65;5
167;17;5
937;95;5
753;172;5
459;138;5
999;63;5
280;175;5
700;38;5
302;70;5
531;104;5
580;53;5
218;172;5
102;119;5
554;74;5
288;54;5
167;20;5
621;79;5
36;31;5
744;135;5
741;58;5
353;105;5
676;10;5
899;10;5
73;39;5
648;156;5
353;158;5
891;37;5
70;119;5
425;67;5
999;43;5
708;52;5
781;101;5
561;56;5
828;76;5
642;68;5
956;137;5
517;106;5
428;125;5
539;92;5
160;23;5
149;191;5
776;109;5
230;61;5
712;168;5
562;44;5
67;152;5
812;179;5
381;186;5
58;161;5
259;16;5
342;22;5
838;57;5
130;62;5
727;107;5
172;71;5
770;90;5
614;72;5
209;70;5
803;30;5
354;103;5
471;151;5
798;32;5
116;86;5
264;57;5
662;109;5
812;9;5
442;31;5
548;71;5
453;137;5
845;13;5
477;186;5
287;131;5
303;35;5
311;21;5
208;64;5
618;95;5
446;180;5
670;34;5
633;121;5
55;163;5
912;15;5
12;120;5
657;96;5
400;6;5
908;109;5
648;97;5
980;32;5
515;180;5
656;83;5
542;156;5
237;118;5
279;192;5
348;79;5
627;78;5
104;147;5
630;107;5
517;126;5
980;15;5
872;134;5
248;73;5
364;101;5
321;98;5
633;166;5
286;26;5
149;92;5
84;125;5
966;179;5
406;73;5
978;123;5
456;53;5
743;184;5
800;187;5
161;198;5
784;78;5
460;92;5
550;186;5
500;88;5
738;13;5
509;43;5
654;76;5
804;51;5
481;19;5
663;149;5
114;122;5
749;24;5
578;26;5
361;173;5
341;156;5
770;120;5
987;82;5
761;100;5
969;157;5
449;17;5
843;68;5
835;44;5
180;61;5
702;123;5
407;93;5
666;196;5
196;74;5
466;153;5
311;67;5
262;111;5
419;2;5
406;89;5
939;177;5
143;198;5
342;26;5
316;200;5
101;99;5
244;27;5
490;89;5
12;146;5
239;182;5
561;1;5
42;189;5
678;103;5
594;131;5
429;196;5
803;41;5
158;165;5
216;51;5
670;15;5
462;8;5
134;38;5
67;114;5
848;83;5
7;56;5
948;175;5
526;103;5
73;138;5
399;102;5
405;78;5
675;177;5
578;169;5
859;83;5
130;30;5
931;5;5
466;119;5
206;199;5
788;31;5
978;180;5
768;23;5
266;48;5
537;109;5
962;40;5
793;6;5
253;38;5
822;169;5
289;100;5
164;27;5
95;69;5
782;57;5
833;17;5
110;71;5
336;47;5
822;79;5
238;110;5
381;13;5
436;139;5
899;124;5
483;109;5
937;90;5
902;86;5
25;92;5
653;24;5
117;73;5
482;4;5
392;113;5
917;46;5
994;18;5
964;43;5
537;161;5
79;93;5
580;103;5
173;124;5
956;10;5
12;73;5
800;187;5
128;31;5
608;156;5
92;60;5
653;131;5
543;118;5
846;183;5
532;14;5
658;186;5
989;143;5
828;2;5
447;24;5
390;64;5
672;199;5
861;100;5
43;114;5
254;24;5
130;155;5
60;165;5
663;91;5
467;167;5
287;191;5
517;26;5
467;65;5
930;120;5
778;4;5
345;157;5
642;1;5
382;50;5
779;110;5
690;139;5
253;74;5
927;187;5
56;62;5
463;81;5
457;164;5
983;56;5
83;111;5
905;21;5
99;141;5
149;9;5
329;139;5
156;70;5
190;129;5
494;118;5
883;198;5
263;56;5
80;31;5
400;37;5
764;175;5
609;91;5
260;114;5
772;128;5
615;175;5
552;122;5
785;69;5
101;186;5
359;36;5
380;32;5
820;64;5
221;199;5
820;170;5
420;48;5
124;81;5
422;158;5
231;149;5
690;60;5
63;141;5
485;1;5
628;65;5
703;33;5
574;38;5
768;25;5
483;154;5
519;59;5
155;161;5
92;101;5
982;127;5
526;41;5
455;158;5
741;57;5
598;177;5
645;48;5
510;72;5
183;177;5
386;175;5
574;56;5
731;65;5
405;12;5
246;69;5
742;134;5
591;89;5
661;193;5
650;25;5
471;1;5
826;160;5
888;131;5
423;49;5
901;147;5
65;60;5
13;157;5
213;178;5
986;2;5
242;73;5
493;184;5
213;145;5
693;188;5
338;110;5
997;164;5
173;61;5
672;17;5
164;49;5
465;76;5
995;188;5
497;148;5
700;178;5
395;131;5
703;43;5
917;57;5
308;50;5
768;196;5
183;178;5
629;37;5
794;46;5
510;170;5
708;15;5
546;161;5
564;80;5
624;139;5
764;148;5
594;24;5
744;125;5
227;192;5
745;118;5
733;80;5
436;94;5
925;65;5
422;88;5
554;88;5
21;145;5
554;126;5
397;89;5
625;61;5
105;15;5
192;94;5
17;51;5
120;27;5
393;74;5
425;61;5
129;186;5
130;31;5
572;12;5
560;46;5
29;159;5
97;32;5
10;160;5
242;181;5
826;61;5
956;46;5
232;85;5
789;80;5
284;135;5
715;4;5
759;52;5
802;159;5
776;112;5
955;36;5
726;182;5
200;54;5
945;119;5
79;127;5
913;17;5
956;75;5
855;158;5
856;105;5
173;150;5
467;117;5
581;43;5
416;112;5
940;115;5
449;27;5
87;37;5
101;46;5
8;113;5
845;35;5
200;132;5
505;80;5
87;80;5
43;154;5
385;121;5
621;147;5
435;122;5
408;81;5
483;173;5
664;154;5
17;150;5
645;119;5
148;58;5
277;63;5
232;156;5
826;193;5
927;172;5
366;100;5
228;171;5
651;165;5
436;66;5
399;145;5
211;168;5
391;166;5
499;85;5
540;189;5
563;137;5
491;189;5
442;144;5
261;123;5
773;2;5
350;106;5
352;108;5
520;72;5
320;171;5
138;126;5
550;170;5
623;57;5
992;81;5
368;195;5
220;158;5
337;141;5
223;19;5
648;7;5
768;137;5
360;54;5
921;104;5
329;86;5
962;82;5
463;61;5
946;87;5
963;2;5
561;178;5
804;31;5
382;33;5
836;80;5
590;11;5
617;161;5
169;128;5
217;135;5
378;128;5
119;31;5
190;176;5
767;126;5
370;47;5
778;181;5
149;107;5
676;19;5
652;81;5
859;123;5
488;134;5
770;107;5
374;49;5
781;73;5
693;50;5
160;81;5
351;95;5
912;12;5
288;23;5
288;54;5
892;118;5
226;197;5
523;59;5
522;164;5
783;3;5
273;58;5
936;183;5
402;57;5
183;145;5
969;167;5
665;90;5
488;196;5
827;55;5
846;45;5
124;1;5
985;21;5
626;21;5
790;52;5
414;82;5
980;171;5
725;180;5
172;67;5
288;113;5
435;44;5
686;160;5
113;10;5
888;64;5
917;69;5
995;68;5
122;28;5
544;181;5
222;116;5
631;51;5
39;181;5
497;4;5
780;79;5
233;17;5
943;108;5
530;195;5
149;74;5
397;175;5
661;184;5
638;23;5
904;18;5
302;129;5
360;35;5
238;64;5
647;186;5
663;59;5
236;1;5
736;131;5
203;67;5
256;37;5
598;29;5
662;89;5
235;161;5
345;100;5
534;189;5
860;122;5
797;90;5
781;132;5
466;14;5
770;161;5
541;150;5
213;176;5
463;131;5
436;85;5
283;151;5
562;196;5
607;21;5
463;171;5
407;26;5
88;41;5
44;122;5
461;38;5
278;88;5
683;11;5
421;29;5
701;60;5
353;195;5
696;193;5
515;61;5
703;147;5
630;174;5
19;177;5
23;22;5
413;78;5
30;113;5
807;185;5
108;123;5
367;142;5
281;44;5
128;144;5
229;97;5
111;77;5
136;140;5
362;55;5
186;51;5
656;102;5
584;167;5
129;161;5
876;161;5
261;29;5
515;69;5
449;198;5
900;159;5
104;80;5
483;31;5
224;112;5
832;46;5
874;97;5
866;52;5
491;138;5
473;74;5
10;41;5
405;77;5
896;131;5
302;187;5
231;114;5
731;52;5
923;162;5
66;177;5
937;156;5
112;87;5
13;109;5
393;141;5
500;69;5
932;120;5
598;67;5
234;61;5
602;188;5
314;71;5
566;152;5
12;191;5
209;189;5
974;151;5
14;30;5
633;188;5
418;146;5
437;96;5
377;56;5
20;53;5
587;7;5
912;97;5
755;197;5
735;113;5
70;125;5
824;200;5
211;180;5
101;132;5
698;162;5
132;197;5
623;161;5
381;121;5
132;197;5
20;38;5
906;122;5
536;26;5
227;129;5
154;4;5
805;39;5
742;54;5
469;161;5
822;33;5
871;200;5
405;20;5
202;16;5
38;149;5
942;173;5
772;127;5
188;87;5
57;82;5
941;62;5
20;31;5
273;42;5
119;12;5
583;65;5
516;73;5
221;131;5
526;115;5
515;137;5
728;106;5
741;179;5
336;16;5
698;78;5
55;125;5
500;131;5
900;152;5
888;141;5
766;130;5
536;199;5
162;112;5
670;127;5
594;21;5
915;147;5
159;89;5
188;47;5
60;150;5
915;161;5
817;160;5
319;192;5
878;85;5
211;167;5
406;128;5
664;72;5
109;42;5
76;9;5
542;25;5
314;2;5
998;19;5
117;20;5
927;70;5
868;17;5
704;124;5
19;89;5
432;196;5
685;94;5
740;84;5
350;131;5
183;87;5
113;51;5
183;82;5
481;154;5
146;184;5
831;192;5
628;8;5
113;165;5
763;121;5
476;155;5
763;173;5
303;4;5
971;86;5
825;128;5
118;110;5
813;99;5
161;37;5
401;71;5
198;33;5
260;31;5
660;183;5
752;125;5
47;12;5
987;11;5
399;88;5
710;72;5
559;32;5
78;57;5
124;166;5
75;188;5
871;86;5
137;19;5
602;116;5
400;184;5
837;14;5
505;33;5
500;10;5
573;80;5
138;192;5
50;64;5
771;190;5
973;68;5
619;92;5
625;125;5
862;171;5
254;80;5
630;59;5
710;180;5
849;97;5
877;19;5
563;149;5
757;22;5
915;9;5
426;9;5
547;27;5
302;17;5
922;172;5
581;45;5
349;8;5
832;146;5
933;125;5
980;123;5
49;33;5
917;1;5
74;6;5
704;41;5
261;183;5
356;5;5
582;187;5
602;80;5
260;18;5
638;177;5
743;82;5
295;65;5
931;83;5
641;182;5
792;189;5
313;136;5
612;131;5
838;25;5
809;69;5
182;183;5
686;168;5
828;82;5
364;178;5
188;117;5
569;95;5
543;33;5
596;111;5
664;146;5
985;125;5
548;185;5
725;16;5
926;80;5
408;38;5
876;169;5
618;135;5
414;78;5
342;181;5
220;63;5
903;112;5
163;89;5
951;160;5
220;38;5
270;150;5
632;144;5
906;52;5
848;29;5
400;144;5
182;76;5
991;145;5
618;64;5
729;91;5
205;89;5
582;13;5
556;72;5
841;184;5
813;5;5
228;12;5
696;169;5
619;3;5
596;33;5
850;121;5
250;50;5
875;184;5
441;137;5
533;178;5
196;29;5
690;39;5
929;91;5
987;100;5
519;173;5
70;17;5
639;56;5
399;46;5
978;67;5
672;197;5
760;142;5
203;67;5
148;23;5
472;94;5
655;189;5
944;151;5
199;155;5
917;54;5
426;138;5
666;77;5
492;16;5
888;41;5
896;98;5
142;183;5
313;128;5
165;61;5
314;86;5
21;118;5
82;100;5
581;49;5
131;180;5
599;2;5
730;120;5
933;178;5
984;123;5
305;86;5
915;171;5
371;77;5
857;136;5
853;59;5
384;193;5
908;12;5
445;4;5
425;117;5
161;95;5
178;125;5
629;41;5
708;123;5
895;7;5
490;69;5
327;69;5
598;81;5
289;30;5
593;73;5
664;6;5
573;89;5
573;147;5
354;66;5
28;10;5
954;144;5
43;37;5
681;77;5
423;77;5
598;32;5
177;47;5
529;110;5
610;200;5
966;171;5
494;120;5
198;164;5
610;154;5
577;10;5
842;159;5
853;97;5
517;157;5
514;5;5
22;77;5
112;1;5
57;131;5
66;67;5
842;199;5
98;163;5
144;15;5
880;195;5
435;93;5
637;30;5
679;103;5
86;82;5
588;75;5
344;171;5
936;60;5
294;40;5
956;193;5
571;157;5
650;74;5
611;121;5
704;147;5
243;3;5
831;36;5
561;43;5
960;143;5
32;169;5
391;115;5
277;109;5
532;90;5
154;164;5
383;84;5
68;77;5
878;161;5
884;5;5
214;78;5
655;91;5
376;87;5
744;14;5
213;104;5
79;196;5
726;83;5
628;175;5
604;54;5
782;132;5
923;95;5
381;9;5
680;53;5
58;77;5
796;60;5
26;46;5
881;54;5
447;74;5
66;112;5
921;95;5
760;165;5
254;23;5
899;27;5
968;70;5
44;194;5
97;109;5
554;189;5
227;77;5
774;179;5
679;50;5
436;124;5
791;19;5
601;1;5
379;40;5
178;160;5
427;22;5
915;112;5
709;194;5
307;40;5
779;38;5
504;48;5
268;183;5
586;75;5
8;183;5
920;179;5
508;107;5
476;188;5
297;8;5
164;86;5
485;68;5
597;75;5
72;200;5
567;137;5
905;90;5
559;130;5
911;80;5
944;95;5
238;70;5
104;90;5
210;59;5
554;147;5
828;28;5
468;72;5
454;14;5
268;24;5
386;112;5
775;44;5
848;56;5
387;120;5
877;179;5
259;32;5
283;178;5
626;169;5
875;194;5
40;25;5
486;116;5
929;189;5
220;66;5
129;42;5
520;193;5
613;164;5
928;76;5
892;137;5
688;164;5
619;38;5
613;161;5
260;170;5
990;61;5
966;174;5
366;89;5
758;189;5
787;18;5
544;70;5
649;82;5
524;116;5
907;80;5
814;15;5
887;176;5
16;200;5
129;13;5
575;119;5
109;43;5
887;188;5
533;57;5
670;199;5
269;17;5
162;178;5
260;32;5
924;150;5
102;55;5
506;185;5
735;13;5
571;47;5
247;87;5
640;62;5
795;182;5
837;29;5
537;22;5
131;65;5
353;29;5
196;48;5
793;5;5
916;163;5
930;101;5
666;71;5
382;174;5
645;163;5
227;173;5
701;141;5
476;138;5
477;66;5
265;198;5
372;72;5
486;25;5
434;172;5
646;60;5
211;175;5
572;40;5
940;7;5
377;174;5
395;151;5
450;46;5
943;86;5
364;141;5
876;21;5
457;1;5
725;123;5
728;147;5
226;125;5
982;188;5
131;33;5
588;4;5
476;3;5
798;91;5
986;52;5
277;28;5
156;70;5
760;198;5
218;183;5
190;57;5
417;108;5
981;144;5
675;24;5
692;197;5
546;169;5
41;77;5
307;175;5
943;76;5
338;69;5
314;101;5
75;159;5
953;92;5
279;92;5
176;30;5
896;18;5
662;44;5
273;155;5
837;99;5
620;154;5
651;121;5
862;115;5
783;60;5
859;146;5
931;56;5
289;31;5
724;101;5
893;59;5
272;124;5
930;130;5
66;97;5
483;167;5
936;189;5
248;107;5
156;191;5
47;18;5
935;145;5
454;167;5
201;71;5
660;106;5
124;54;5
1;94;5
968;76;5
759;35;5
855;11;5
640;61;5
191;44;5
579;121;5
516;68;5
442;25;5
921;176;5
815;160;5
806;84;5
143;114;5
191;132;5
533;166;5
227;191;5
313;175;5
629;1;5
949;131;5
302;86;5
654;62;5
996;64;5
460;145;5
401;126;5
551;105;5
393;62;5
867;35;5
764;13;5
845;163;5
207;43;5
210;130;5
115;184;5
737;111;5
646;128;5
251;51;5
219;182;5
407;144;5
443;146;5
603;135;5
354;45;5
888;164;5
558;169;5
550;42;5
142;135;5
612;15;5
501;60;5
840;40;5
702;165;5
547;194;5
659;112;5
542;183;5
846;77;5
507;105;5
596;107;5
881;122;5
281;80;5
424;125;5
856;184;5
270;172;5
154;185;5
614;134;5
727;32;5
662;108;5
944;114;5
83;146;5
622;68;5
947;127;5
899;135;5
426;114;5
275;8;5
713;64;5
284;135;5
980;41;5
173;40;5
327;3;5
718;145;5
63;194;5
73;110;5
763;114;5
636;112;5
375;180;5
633;150;5
508;4;5
787;134;5
943;166;5
398;26;5
120;139;5
934;17;5
437;92;5
829;31;5
676;163;5
936;144;5
465;107;5
286;146;5
265;111;5
320;101;5
673;112;5
376;62;5
820;112;5
89;155;5
654;163;5
203;116;5
821;173;5
739;35;5
955;28;5
334;103;5
222;125;5
41;102;5
708;137;5
68;143;5
988;21;5
776;52;5
514;163;5
873;97;5
637;51;5
622;83;5
598;55;5
937;77;5
632;127;5
127;172;5
255;193;5
695;93;5
16;88;5
477;80;5
62;153;5
881;92;5
432;47;5
670;184;5
268;38;5
35;139;5
779;195;5
576;15;5
494;1;5
562;135;5
469;1;5
767;49;5
661;96;5
325;157;5
304;26;5
276;87;5
869;173;5
963;93;5
684;102;5
929;71;5
201;140;5
445;95;5
905;160;5
324;118;5
35;148;5
977;119;5
482;51;5
728;81;5
480;36;5
65;67;5
8;129;5
301;114;5
343;155;5
431;111;5
424;168;5
332;142;5
438;100;5
588;197;5
174;109;5
559;120;5
527;79;5
873;134;5
659;161;5
26;183;5
820;19;5
605;127;5
406;29;5
232;189;5
533;198;5
819;24;5
550;151;5
788;10;5
505;182;5
669;105;5
179;169;5
132;177;5
823;145;5
455;184;5
348;173;5
540;158;5
772;172;5
406;55;5
76;147;5
941;157;5
579;2;5
854;164;5
492;147;5
194;135;5
984;154;5
162;111;5
347;38;5
951;131;5
361;102;5
769;194;5
584;95;5
87;92;5
934;71;5
262;171;5
214;190;5
665;199;5
722;24;5
913;167;5
573;68;5
780;128;5
262;93;5
730;44;5
283;133;5
648;55;5
467;158;5
380;29;5
362;154;5
449;154;5
441;37;5
93;115;5
621;181;5
753;158;5
867;3;5
424;122;5
142;43;5
291;7;5
432;125;5
749;49;5
852;121;5
824;73;5
689;41;5
653;106;5
701;77;5
998;182;5
49;127;5
302;197;5
881;91;5
190;155;5
136;8;5
555;32;5
404;64;5
892;138;5
865;13;5
602;191;5
807;93;5
341;163;5
757;61;5
945;182;5
704;8;5
318;29;5
618;95;5
363;41;5
822;158;5
382;149;5
233;11;5
777;2;5
344;178;5
549;169;5
817;194;5
553;131;5
529;80;5
856;179;5
789;196;5
819;87;5
571;153;5
935;158;5
183;106;5
41;139;5
551;17;5
397;154;5
704;23;5
779;184;5
494;180;5
659;48;5
907;20;5
333;2;5
127;88;5
558;31;5
557;155;5
1;130;5
168;78;5
620;4;5
19;141;5
332;163;5
584;128;5
456;200;5
957;194;5
109;134;5
268;31;5
445;138;5
240;21;5
929;23;5
301;131;5
602;160;5
103;148;5
988;29;5
250;105;5
453;52;5
520;115;5
153;174;5
859;162;5
174;101;5
343;84;5
670;61;5
431;125;5
727;200;5
689;71;5
687;70;5
852;139;5
850;108;5
658;191;5
962;21;5
324;131;5
990;82;5
673;88;5
639;111;5
420;10;5
594;155;5
485;12;5
659;7;5
751;145;5
412;193;5
936;192;5
84;114;5
113;26;5
737;15;5
332;33;5
378;62;5
755;47;5
655;95;5
41;35;5
935;193;5
770;200;5
959;76;5
797;123;5
105;83;5
202;25;5
450;57;5
819;32;5
843;63;5
973;12;5
266;63;5
910;77;5
210;92;5
563;1;5
118;179;5
713;70;5
377;136;5
551;196;5
540;133;5
771;86;5
84;39;5
454;23;5
667;68;5
629;180;5
514;4;5
605;126;5
678;175;5
387;21;5
912;184;5
350;105;5
296;66;5
258;187;5
81;7;5
937;49;5
268;16;5
419;145;5
235;84;5
833;87;5
311;98;5
813;75;5
975;34;5
986;161;5
357;26;5
213;66;5
574;125;5
49;63;5
127;87;5
223;41;5
921;186;5
279;98;5
408;124;5
505;79;5
294;10;5
796;15;5
277;42;5
438;93;5
107;185;5
658;17;5
420;188;5
611;9;5
429;114;5
375;36;5
73;36;5
949;48;5
998;51;5
634;97;5
30;119;5
188;95;5
364;70;5
866;74;5
800;80;5
451;68;5
195;150;5
156;77;5
172;116;5
847;6;5
41;154;5
63;75;5
23;88;5
360;3;5
75;52;5
560;74;5
672;125;5
825;188;5
118;191;5
612;65;5
380;52;5
929;76;5
920;142;5
679;89;5
290;72;5
440;68;5
668;156;5
933;199;5
7;138;5
196;115;5
