user_id;Rating;plan_trip.Id
4246;4,2;102
4375;3,5;102
4684;4;102
4777;3,7;102
4891;4,3;102
4924;4,9;102
120;4,7;103
137;4,7;103
189;4,4;103
647;3,4;103
698;4;103
1079;3,3;103
1161;3,5;103
1256;3,2;103
1267;3,6;103
1381;4,5;103
1588;4,9;103
1892;3,7;103
1928;3,9;103
2052;3,7;103
2627;4,2;103
2659;3,1;103
3025;4,4;103
3115;4;103
3220;4,8;103
3496;3,2;103
3549;3,9;103
3644;3,9;103
3717;4,4;103
3804;4,8;103
3848;4,8;103
4394;4,6;103
4412;4,9;103
4458;3,9;103
4987;3,6;103
15;3,8;104
513;3,4;104
518;3,6;104
542;3,6;104
712;4,7;104
757;3,4;104
1003;4,8;104
1035;4,7;104
1132;5;104
1641;3,1;104
1873;4,4;104
1881;4,4;104
2023;4,6;104
2118;3;104
3099;4,9;104
3191;3,4;104
3302;4,4;104
3586;3,9;104
3729;4,9;104
4055;4,9;104
4063;4,8;104
4196;3,6;104
4346;4,1;104
4404;3,9;104
4867;4,7;104
199;4,8;105
244;3,6;105
530;3,9;105
549;4,8;105
892;4,2;105
1009;3,9;105
1087;4,8;105
1162;5;105
1257;4,7;105
1438;3,8;105
1950;4,9;105
2026;3,9;105
2098;3;105
2131;3,3;105
2255;4,9;105
2459;3,2;105
2524;3,8;105
2599;3,8;105
2599;3,6;105
2630;4;105
2653;4,3;105
2666;3,3;105
2719;3,4;105
2726;3,5;105
2848;4,7;105
3001;4,7;105
3151;3;105
3222;3,3;105
3241;3,2;105
3339;4,7;105
3526;3,4;105
3543;4;105
3634;4,5;105
3663;3,4;105
3671;4;105
3704;4,3;105
3773;4,3;105
3783;4,5;105
3839;3,6;105
3953;3,6;105
4395;4,5;105
4408;4,1;105
4673;3,3;105
4686;3,7;105
4689;4,9;105
4730;4,9;105
4868;4,4;105
4907;3,6;105
410;3,4;106
415;4,6;106
644;3,1;106
695;3,4;106
954;3,5;106
1006;3,5;106
1012;3;106
1168;5;106
1415;3,6;106
1675;4,6;106
2448;4,2;106
2531;4,9;106
2627;4,5;106
2712;4,4;106
2853;4,7;106
2877;4,8;106
2970;4,3;106
2973;3,5;106
3083;4;106
3243;3,7;106
3264;4;106
3374;4,8;106
3554;3;106
3712;3,8;106
3728;3;106
3741;3,1;106
3849;4,1;106
4042;4,1;106
4616;4,7;106
4711;3,9;106
4816;4,4;106
71;4,5;107
72;4,3;107
94;3;107
149;3,4;107
171;3,2;107
179;4,6;107
220;3,7;107
380;3,5;107
530;3,2;107
613;4,8;107
963;4;107
999;3,5;107
1148;4,6;107
1148;3,6;107
1164;3,4;107
1216;4,7;107
1248;3,9;107
1313;4,3;107
1360;4,9;107
1363;4;107
1402;4,6;107
1455;4,4;107
1550;3,5;107
1725;3,2;107
1740;4,3;107
1899;4,3;107
2074;4;107
2083;4,6;107
2102;4,4;107
2132;3,3;107
2150;3,6;107
2209;4,2;107
2304;3,1;107
2522;4,9;107
2588;4,2;107
2623;3,1;107
2707;4,3;107
2850;4;107
2995;3,2;107
3031;4,6;107
3156;4,3;107
3161;4,4;107
3226;3,5;107
3470;3,7;107
3482;4,3;107
3488;4,5;107
3558;4,9;107
3697;3,5;107
3718;4,6;107
3830;4,5;107
3943;3,6;107
4168;4,6;107
4228;4;107
4402;4,4;107
4986;3,4;107
83;3,1;108
110;5;108
243;3,2;108
395;4,2;108
458;4,8;108
475;4,1;108
643;3,2;108
650;3,4;108
689;3,7;108
703;4,5;108
939;3,1;108
988;3,5;108
991;3,4;108
1007;4,3;108
1024;4,5;108
1146;3,3;108
1163;4,4;108
1193;4,1;108
1297;4,7;108
1303;4,3;108
1331;3,7;108
1380;4,4;108
1471;5;108
1484;3,4;108
1499;3,4;108
1575;4,5;108
1659;4,3;108
1762;4,8;108
1885;4,9;108
2078;3,9;108
2118;4,2;108
2199;3,4;108
2221;4,1;108
2362;4,1;108
2416;4,9;108
2448;4,1;108
2565;3,4;108
2613;4,6;108
2633;4,8;108
2682;4,1;108
2822;3,1;108
3031;4,7;108
3066;4,1;108
3069;4,7;108
3154;3,7;108
3284;3,9;108
3312;4,6;108
3416;3,7;108
3464;4,7;108
3570;3,8;108
3594;3,5;108
3674;3,6;108
3715;3,9;108
3739;3,1;108
3751;4,8;108
3787;3,7;108
3908;4,8;108
4017;5;108
4031;3,4;108
4058;3,9;108
4317;4,4;108
4467;5;108
4529;4,4;108
4582;3,4;108
4650;4,1;108
4749;3,2;108
4922;3,6;108
4933;3,4;108
4962;3,1;108
8;4,6;109
212;3,8;109
560;4;109
600;4,7;109
792;3,5;109
879;5;109
1305;3,4;109
1404;3,6;109
1656;3,8;109
1832;4,4;109
1869;3,2;109
1883;3,1;109
2117;3,3;109
2172;3,5;109
2229;4,7;109
2263;3,6;109
2440;4,4;109
2642;3,4;109
2973;4,3;109
3073;5;109
3197;3,2;109
4200;4,5;109
4533;3,5;109
4606;4;109
4783;4;109
4846;3,3;109
54;4,2;110
178;4,9;110
914;3,5;110
939;4,9;110
1123;3,5;110
1289;3,1;110
1629;4,1;110
1649;5;110
1722;4,4;110
1745;3,5;110
1811;3,6;110
1862;4,7;110
1902;4,4;110
2120;4,5;110
2298;4,3;110
2625;3,9;110
2812;4,4;110
2975;3,7;110
3366;3,6;110
3822;4,9;110
4402;3;110
4658;4,4;110
4679;3,1;110
4878;4,7;110
127;4,4;111
240;4,5;111
650;4,7;111
682;4,1;111
825;3,7;111
1007;3,4;111
1379;3,2;111
1401;3,6;111
1442;4,8;111
1520;4,4;111
1629;4,4;111
1677;4,3;111
1691;3,1;111
1704;3;111
1739;4,6;111
1768;3,4;111
1856;3,9;111
1858;3,6;111
1895;3,5;111
1921;4,2;111
2155;4,8;111
2200;4,3;111
2308;3,7;111
2311;4,6;111
2337;4,3;111
2349;3,7;111
2406;3,6;111
2544;4,9;111
2597;4,3;111
2666;4,2;111
2716;3,5;111
2751;3,6;111
2877;4,2;111
3018;3,7;111
3019;4,2;111
3028;4,3;111
3077;4,9;111
3123;4,7;111
3180;3;111
3194;3,4;111
3424;4,2;111
3435;3,6;111
3662;3,3;111
3739;3,9;111
3954;4,3;111
4140;4,5;111
4199;4;111
4332;4,2;111
4338;4;111
4498;3,4;111
4526;3,5;111
4537;4;111
4805;3,2;111
4836;3;111
4866;4,9;111
4943;3,2;111
235;3,9;112
496;3,7;112
588;4,4;112
700;3,9;112
704;3,7;112
775;3;112
982;3,6;112
1000;4,5;112
1076;3,7;112
1164;4,5;112
1253;3,4;112
1377;4,7;112
1439;3,7;112
2017;3,8;112
2339;4;112
2355;3,6;112
2445;4,6;112
2712;3,4;112
2818;3,6;112
2970;3,9;112
3060;4,5;112
3204;4,6;112
3229;4,8;112
3449;3,7;112
3722;3,3;112
4045;3,9;112
4074;3,1;112
4224;4,7;112
4608;3;112
4612;4,9;112
4644;4,8;112
4670;3,1;112
4859;4,9;112
132;4,3;113
217;4,7;113
285;4,2;113
330;3,5;113
446;3;113
488;3,8;113
499;4,3;113
841;3,4;113
871;3,2;113
897;3,9;113
897;4,3;113
897;4,5;113
927;4,2;113
982;4,7;113
1071;4,1;113
1321;4,5;113
1324;3,4;113
1661;3,1;113
1934;4,9;113
2035;3,5;113
2439;4;113
2506;3,5;113
2532;4,1;113
2544;3,4;113
2550;3,9;113
2726;3,1;113
2929;4,1;113
2982;3,3;113
2988;4;113
3025;4,6;113
3055;4,1;113
3075;4,6;113
3185;4,4;113
3273;3,8;113
3639;4,7;113
3881;3,3;113
3972;3,1;113
4034;4,5;113
4087;4;113
4284;4,3;113
4294;3;113
4296;3,7;113
4372;4;113
4609;3,7;113
4681;3,2;113
4780;4,6;113
4780;4,5;113
4944;3,3;113
324;4,6;114
328;4,5;114
431;3,7;114
475;3,7;114
540;4,5;114
654;3,2;114
693;4,6;114
1359;3,5;114
1478;3,4;114
1510;4,9;114
1615;4,1;114
1704;3,7;114
1711;3;114
1761;3,1;114
1862;3,7;114
1883;3,2;114
1921;3,4;114
1924;3,9;114
1930;3,8;114
1979;3,7;114
2026;3,9;114
2250;3,9;114
2297;4,7;114
2365;4,5;114
2420;3,8;114
2426;3;114
2443;4,7;114
2482;3,5;114
2522;3,9;114
2672;3,1;114
2754;4,1;114
2838;3,2;114
2961;4,4;114
2999;4,6;114
3031;3,7;114
3042;3,4;114
3091;4,9;114
3107;3,5;114
3205;4,7;114
3391;3,5;114
3442;4,4;114
3493;4,1;114
3738;3,8;114
3755;3,1;114
3792;3,9;114
3832;4,3;114
3848;4,6;114
3890;3,6;114
3916;3;114
4172;3,5;114
4192;4,9;114
4196;4,8;114
4252;3,2;114
4263;4,5;114
4272;3,8;114
4285;4,4;114
4423;3,2;114
4591;4,8;114
4719;3,2;114
4753;3,3;114
4838;4,6;114
4995;4,5;114
211;3,6;115
306;3,4;115
323;4,1;115
380;4,9;115
384;4,2;115
413;3,4;115
567;3,3;115
775;3,6;115
908;4,3;115
973;3,1;115
988;4,9;115
1056;3,6;115
1160;3,2;115
1521;3,5;115
1990;4,5;115
2155;4,7;115
2169;3;115
2495;4,8;115
2639;3,1;115
2889;3,2;115
3021;4;115
3438;4,5;115
3532;4,7;115
3698;3,5;115
3888;3,3;115
4202;4,4;115
4364;3,3;115
4409;4,3;115
4528;3,4;115
4598;3;115
226;4,3;116
614;4,9;116
740;4,2;116
969;4,6;116
1098;3,6;116
1466;3,2;116
1575;4,1;116
1624;3,4;116
2173;4,4;116
2174;3,6;116
2233;3,9;116
2951;3,3;116
2990;4,1;116
3036;4,7;116
3164;3,7;116
3180;4,2;116
3404;3,1;116
3473;4,9;116
3673;4,6;116
3716;4,3;116
4130;3;116
4373;3,5;116
4530;3;116
4535;3,3;116
4545;3,1;116
4556;3,7;116
4718;5;116
4826;4;116
52;4,5;117
108;3,8;117
233;4,9;117
246;3,9;117
347;4,9;117
633;3,2;117
735;3,2;117
1165;3,4;117
1172;3,8;117
1396;3,3;117
1413;4;117
1416;3,2;117
1568;3;117
1599;3,8;117
1625;4,7;117
1639;3,4;117
1795;4,7;117
2477;4,7;117
2490;3,2;117
2564;4;117
2759;4,8;117
2765;4,8;117
2885;4,7;117
2958;3,4;117
3133;3,4;117
4065;4,3;117
4299;3,4;117
4319;3;117
4397;4,8;117
4510;4,5;117
4645;4,7;117
4734;4,1;117
4826;3,5;117
4974;4,6;117
86;4,7;118
187;3,1;118
240;4,8;118
310;3,5;118
371;3,2;118
458;3,1;118
516;4,4;118
727;4,4;118
1616;3,4;118
1712;4,6;118
1863;4,7;118
1906;3,5;118
1928;3,3;118
2002;4,2;118
2101;4,4;118
2254;4,9;118
2349;4,3;118
2742;4,3;118
2844;3,2;118
3080;4,1;118
3220;4,6;118
3338;3,9;118
3452;5;118
3503;3,6;118
3519;4,4;118
3853;3,1;118
3919;3,4;118
4049;3,5;118
4285;3,3;118
4804;4,5;118
4957;3;118
486;4,3;119
1175;4;119
1503;4,9;119
1798;4,5;119
2088;3,7;119
2310;4,9;119
2331;3,2;119
2403;3,7;119
2806;3,3;119
2870;3,9;119
2875;3,1;119
3265;4,4;119
3351;3,4;119
3553;4,6;119
3821;4,7;119
3828;3,4;119
3864;3,4;119
4035;4,9;119
4072;4,6;119
4442;4,2;119
4787;4,1;119
4799;3,4;119
154;3;120
896;4,9;120
1200;3,6;120
1253;4,2;120
1944;3;120
2266;3,5;120
2492;3;120
2634;3,7;120
2652;3;120
2854;4;120
2906;3,6;120
3162;4,4;120
3193;3;120
3200;4,1;120
3490;3,5;120
3500;3,5;120
3566;4,6;120
3635;3,3;120
4005;3,7;120
4206;4,5;120
4231;4,1;120
4291;3,8;120
4455;3,9;120
4680;3,3;120
4982;4,3;120
245;3,6;121
451;4,1;121
652;4,1;121
849;4,6;121
1059;3,5;121
1114;4,4;121
1127;5;121
1173;4;121
1196;3,4;121
1423;3,1;121
1602;4,4;121
1626;3,1;121
1683;4,6;121
1705;4,2;121
1924;4,7;121
2045;3,2;121
2047;4,5;121
2051;4,9;121
2704;3,3;121
2849;4,7;121
2948;4,7;121
2978;4,2;121
3386;3,2;121
3743;4,2;121
3805;4,1;121
4005;3,8;121
4006;3,4;121
4022;4,7;121
4281;3,3;121
4409;3,8;121
4419;3,7;121
4421;4,3;121
4614;3,7;121
49;3,2;122
183;4,4;122
304;3,1;122
551;4,2;122
734;3,4;122
833;4,8;122
1320;3,9;122
1526;4,2;122
1691;4,8;122
1737;4,4;122
1862;4;122
1894;4,3;122
1914;4;122
2265;3,5;122
2322;4,9;122
2338;4,5;122
2372;3,1;122
2442;3,3;122
2636;4;122
2652;4,3;122
2833;3,1;122
2894;4,8;122
3112;4,9;122
3272;4;122
3984;4;122
4053;4;122
4139;3,1;122
4258;3,1;122
4426;3,3;122
4515;4,3;122
4776;3,2;122
4786;3,3;122
4910;3,1;122
4967;4,5;122
484;5;123
572;4,5;123
714;4,4;123
944;3,4;123
1022;3,7;123
1432;3,8;123
1645;4,7;123
1951;4,5;123
2168;3,4;123
2307;3,9;123
2358;4,5;123
2377;3,1;123
2378;4,3;123
2452;3,4;123
2571;3,7;123
2933;3,6;123
3057;3,9;123
3185;3,6;123
3189;3,8;123
3850;4,5;123
3952;3,5;123
4192;3,6;123
4244;3,5;123
4356;3,1;123
4476;3,8;123
4543;3,7;123
4650;3,6;123
67;3,6;124
225;3,5;124
232;3,2;124
291;3,9;124
310;3,9;124
402;4,1;124
486;4,2;124
496;3,3;124
517;4,4;124
519;4,4;124
569;5;124
574;3,5;124
585;3,2;124
984;4;124
1058;4,7;124
1065;4,6;124
1136;4,5;124
1767;4,5;124
1784;3,2;124
1793;3,8;124
1869;3,6;124
1873;4,9;124
1964;4,7;124
2191;4;124
2199;3,7;124
2203;4,7;124
2266;3,6;124
2339;4,4;124
2396;4;124
2434;4,9;124
2540;3,2;124
2576;4,4;124
2641;3,6;124
2655;3,5;124
2720;3,8;124
2962;3,5;124
3115;4,4;124
3215;3,3;124
3335;3,3;124
3439;4,9;124
3586;3,9;124
3596;3,9;124
3748;4;124
3777;3,3;124
3940;3,3;124
4021;3,2;124
4033;4,2;124
4111;3,5;124
4157;3,3;124
4439;3,2;124
4585;3,6;124
4679;3;124
4718;4,3;124
4780;3,2;124
4796;3,5;124
4999;3,6;124
62;3,9;125
97;4,4;125
291;4,2;125
1093;3,6;125
1128;4,5;125
1326;3,8;125
1379;4,9;125
1496;3,7;125
1740;3,8;125
1932;3,3;125
1977;3,9;125
2238;3,5;125
2460;3,6;125
2520;3,3;125
2838;3;125
2982;3,1;125
3260;3,6;125
3405;4,4;125
3478;3,9;125
3684;4,8;125
3703;4,2;125
4108;4,5;125
4894;3,2;125
4954;3;125
31;3,5;126
32;3,6;126
61;4,9;126
68;3,1;126
99;3,4;126
175;3,9;126
305;4,6;126
313;3,2;126
355;4,1;126
437;3;126
480;3,4;126
684;3,2;126
765;4,4;126
873;3,9;126
886;3,4;126
1144;3,2;126
1217;3,3;126
1398;4,6;126
1404;4,9;126
1489;3,4;126
1495;3,6;126
1739;4,9;126
1780;4,7;126
1883;3,2;126
1977;3,3;126
2408;3,9;126
2434;3,8;126
2453;3,2;126
2608;5;126
2688;4;126
2739;3,6;126
2838;4,4;126
2875;4,4;126
3079;4,2;126
3154;4,5;126
3171;3,4;126
3408;3,1;126
3443;4,7;126
3484;4,6;126
3488;4,6;126
3532;3,8;126
3804;3,8;126
3844;5;126
3890;3,9;126
4222;3,2;126
4240;4,1;126
4408;3,8;126
4500;3,2;126
4609;4,9;126
4758;3,9;126
4834;4,1;126
4951;4,1;126
4963;4,7;126
4981;3,4;126
146;3,6;127
370;4,4;127
459;4,4;127
889;3,5;127
1150;4,9;127
1183;4,8;127
1245;4,9;127
1446;3,7;127
1475;3,5;127
1602;4,8;127
2313;3,8;127
2474;3,5;127
2559;3,7;127
2650;3,6;127
3342;3;127
4134;4,4;127
4158;4,3;127
4161;4;127
4227;3,9;127
4269;4,2;127
4324;4;127
4988;3,1;127
345;3,4;128
438;4,4;128
555;3,8;128
609;4,5;128
813;4,1;128
1041;3,8;128
1108;3,7;128
1458;3,2;128
1606;3,6;128
1614;3,6;128
1640;4,8;128
1715;3,3;128
1740;4,7;128
1750;4,4;128
1867;4,4;128
2241;3,9;128
2415;4,3;128
2525;4,5;128
2594;4,3;128
2793;4,4;128
2872;4,1;128
2962;4;128
3296;3,2;128
3365;3,2;128
3431;3,6;128
3660;4,7;128
3689;3,6;128
3933;3,7;128
4262;3,9;128
4457;4,1;128
4491;4,6;128
4542;3,2;128
4604;4,6;128
4715;4,6;128
69;3;129
162;4,6;129
274;3,4;129
363;3,4;129
413;3,7;129
503;3,9;129
507;3,3;129
648;3,3;129
868;3,6;129
945;4,1;129
968;5;129
1006;3,7;129
1074;3,1;129
1138;4,1;129
1341;4,8;129
1385;4,8;129
1466;4,3;129
1500;4,6;129
1505;4,3;129
1521;4,9;129
1528;3;129
1541;3,7;129
1600;3;129
1736;3,2;129
1821;4,1;129
1837;4,9;129
1853;4,1;129
1959;4,1;129
2114;4,3;129
2253;4,3;129
2265;4,9;129
2366;4,1;129
2420;3,5;129
2514;4,3;129
2532;3,4;129
2577;3,5;129
2750;3,8;129
2894;3,9;129
2897;4,7;129
2994;3,2;129
3185;3,9;129
3256;4,7;129
3366;3,4;129
3393;4;129
3404;3,6;129
3561;3,9;129
3642;3,7;129
3694;4,6;129
4344;4,8;129
4353;3,8;129
4400;4,8;129
4557;3,8;129
4599;3,7;129
4818;3,2;129
4833;4;129
4867;4,9;129
4869;3,5;129
4998;3,7;129
20;3,9;130
335;4,3;130
374;3,7;130
489;4,7;130
501;4,7;130
810;4,4;130
1131;4,8;130
1276;3,6;130
1424;4;130
1568;4,5;130
1631;4,9;130
1918;4,9;130
2037;3,6;130
2200;4,9;130
2327;4,3;130
2330;3,8;130
2529;4,6;130
2637;3,3;130
2902;3,4;130
3078;3,5;130
4000;3,2;130
4077;3,2;130
4227;5;130
4251;4,2;130
4402;4,4;130
4629;4,9;130
4823;3,4;130
4899;4,1;130
4928;3,4;130
4938;4,8;130
170;4,3;131
1709;4,1;131
1917;4,9;131
1928;4,6;131
1962;4,4;131
2036;3,1;131
2400;4,9;131
2592;3,3;131
2601;4,7;131
3773;3,6;131
3806;4,8;131
4135;4,9;131
4341;4,3;131
4787;4,9;131
4946;4,7;131
287;4,1;132
477;3,5;132
576;3;132
668;3,3;132
733;3,4;132
854;4,6;132
879;4;132
935;3,1;132
1097;4,4;132
1182;3,1;132
1439;3,9;132
1450;3,8;132
1698;4,6;132
2105;3,9;132
2284;4,3;132
2395;4,6;132
2968;4,1;132
3804;3,5;132
4151;4,5;132
4563;3,9;132
4701;4,1;132
4741;4,4;132
4808;3,6;132
4838;4,1;132
4839;4,9;132
4859;4,1;132
67;4,9;133
73;3,9;133
137;4,9;133
170;3,1;133
179;3,5;133
294;4,5;133
303;4,5;133
428;3,7;133
592;3,8;133
1145;3,3;133
1152;4,5;133
1184;3,9;133
1222;3,4;133
1362;4;133
1437;4,1;133
1624;3,2;133
1655;3,9;133
1674;4,5;133
1818;3;133
1876;3,7;133
2010;3,9;133
2146;3,3;133
2237;4,1;133
2405;4,1;133
2500;4,8;133
2521;3,5;133
2642;3,9;133
3184;4,7;133
3369;3,8;133
3372;3,5;133
3437;3,8;133
3485;3,2;133
3581;3,5;133
3810;3,7;133
3820;3,5;133
4030;3,9;133
4189;4,1;133
4224;4,1;133
4248;4,7;133
4400;3,2;133
4543;3,5;133
4652;4;133
4724;4;133
4820;4,8;133
4956;4,7;133
4998;5;133
161;4,9;134
194;3,9;134
215;4,2;134
352;4,1;134
431;4,9;134
441;3,9;134
456;4,6;134
710;4,5;134
721;4,3;134
763;3,5;134
1344;3,5;134
1535;3,5;134
1572;3;134
1768;4,3;134
1901;4,5;134
1935;4,3;134
1953;4,7;134
1964;4,9;134
2073;3,1;134
2227;4,5;134
2270;4,8;134
2286;4,8;134
2394;4,8;134
2462;4;134
2974;3,6;134
3110;4,8;134
3251;4,8;134
3522;4,2;134
3556;4,2;134
3581;4;134
3648;4,4;134
3681;4,3;134
3691;3,2;134
3696;3,8;134
3740;4,7;134
3787;4;134
3819;4,1;134
3845;4,5;134
4036;3,5;134
4042;3,4;134
4079;4;134
4119;4,8;134
4202;5;134
4317;4,9;134
4322;4,5;134
4345;4,4;134
4552;3,1;134
4573;5;134
4616;5;134
4768;4,2;134
4778;4,5;134
4882;4,4;134
4885;3,1;134
4950;4,3;134
4972;3,5;134
421;3,9;135
562;4,2;135
573;4,8;135
719;3,1;135
788;3;135
1003;3,3;135
1583;3,5;135
1635;3,4;135
1741;4,9;135
1783;3,5;135
1789;3,6;135
1840;3,9;135
2013;3,7;135
2046;5;135
2066;3,6;135
2256;3,2;135
2276;4,6;135
2320;4,8;135
2393;4,1;135
2536;3,1;135
2672;4,7;135
2706;4,4;135
2877;4,9;135
3063;3,6;135
3131;3,6;135
3310;4,3;135
3380;4,8;135
3450;4,4;135
3634;4,3;135
3650;3,3;135
3788;3,6;135
4152;4,3;135
4256;4,9;135
4258;4,7;135
4264;4,4;135
4288;4,6;135
4389;4;135
4462;3,1;135
4471;4,7;135
4634;4,9;135
4760;4,6;135
4891;3,9;135
55;3,5;136
342;3,6;136
531;4,7;136
565;5;136
569;3,9;136
1036;4,7;136
1203;5;136
1257;4,1;136
1293;4,2;136
1544;5;136
1621;4,3;136
1632;4;136
2039;4,4;136
2314;3,1;136
2413;4,4;136
2462;4,4;136
2555;3,8;136
2724;4,2;136
2744;3,6;136
2746;4,3;136
2762;4,6;136
2832;4,8;136
2918;4,8;136
2945;3,4;136
3077;4,4;136
3223;3,9;136
3286;3,2;136
3303;3,9;136
3397;3,6;136
3446;4,1;136
3743;3,9;136
3754;3,3;136
3847;4,6;136
3851;3,2;136
3883;3,4;136
3957;3,6;136
3971;3,5;136
3998;4,5;136
4017;3,1;136
4049;3,9;136
4078;4,9;136
4091;4,3;136
4150;4,9;136
4223;4;136
4529;3,2;136
4569;3,8;136
4623;3,3;136
4773;4,9;136
4827;4,1;136
4833;4,5;136
4940;3,9;136
47;5;137
321;4;137
486;3,8;137
735;4,9;137
1066;3,7;137
1130;3,9;137
1270;3,4;137
1406;3,5;137
1626;3,7;137
1634;4,5;137
1665;4,2;137
2023;4,4;137
2719;4,3;137
2834;3,2;137
2861;3,3;137
3238;3,2;137
3260;4,3;137
3448;4,5;137
3464;4,7;137
3697;4,6;137
3962;4,1;137
4136;4,8;137
4439;4,3;137
4444;4,1;137
4507;3,8;137
4542;4,4;137
4644;4,8;137
4860;4,8;137
4970;4,7;137
687;3,8;138
761;3,8;138
772;3,3;138
1157;4,3;138
1526;4,1;138
1687;4;138
1767;4;138
1768;4,3;138
2338;4,8;138
2453;3,5;138
2710;3,2;138
2815;3,3;138
2902;3,3;138
3057;3,6;138
3106;4,8;138
3537;3,9;138
3551;3,7;138
3642;5;138
4269;3,9;138
4287;4,8;138
4427;3,8;138
4733;3,8;138
4744;3;138
51;4,5;139
71;3;139
216;3,3;139
425;4,1;139
527;3,8;139
654;4,8;139
756;4,3;139
828;4,3;139
838;3,8;139
914;3,4;139
1223;3,1;139
1342;3,8;139
1349;4,7;139
1386;4,1;139
1534;3,9;139
1842;4,6;139
1853;3;139
2371;3,3;139
2598;3,7;139
2750;4,4;139
3128;3,7;139
3434;4;139
3500;4;139
3629;4,9;139
3724;4,2;139
3767;3,7;139
3782;4,3;139
3855;3,6;139
4047;3,9;139
4080;4,7;139
4231;3;139
4433;4,7;139
4611;4,3;139
4722;4,8;139
4739;3;139
4898;5;139
72;3,9;140
271;4,5;140
302;3,7;140
477;4,8;140
532;4;140
664;4,1;140
793;4,3;140
804;4,1;140
804;4,9;140
859;4,8;140
960;4,3;140
1013;3,9;140
1122;3;140
1146;4,4;140
1166;3,5;140
1249;4,1;140
1399;3,9;140
1399;4,1;140
1524;3,2;140
1567;5;140
1736;4,5;140
1830;3;140
1931;4,9;140
1942;3,3;140
1982;4;140
2027;4,3;140
2072;4,3;140
2240;4,5;140
2387;4,8;140
2491;4,9;140
2569;4,2;140
2584;3,6;140
2648;3,8;140
2733;3,6;140
2750;3;140
2936;4,8;140
2956;4,8;140
3302;4,3;140
3499;3,8;140
3605;3,7;140
3709;4,4;140
3748;3,4;140
3890;4;140
3911;3,2;140
3930;4,2;140
3970;4,6;140
3993;4,9;140
4265;3,1;140
4307;4,8;140
4591;3,3;140
4595;3,1;140
4728;5;140
4857;3,6;140
4969;3,8;140
48;3,6;141
212;3;141
260;5;141
277;3,1;141
311;5;141
682;3,8;141
778;4,9;141
865;3,7;141
966;4;141
1090;4,4;141
1106;5;141
1234;4,6;141
1296;3,4;141
1360;5;141
1417;4,1;141
1811;3,1;141
1916;3,9;141
2120;3,4;141
2181;3,3;141
2864;3,3;141
2872;4,8;141
3132;3,2;141
3155;4,2;141
3314;3,5;141
3356;4,9;141
3690;4,7;141
3878;3,1;141
4016;3,1;141
4152;4,9;141
4403;5;141
4522;3,4;141
4697;3,9;141
4871;4,7;141
4937;3,1;141
72;4,4;142
138;4,4;142
231;3;142
767;3,4;142
1147;3,6;142
1334;3,5;142
1417;3,3;142
1446;3,6;142
1828;4,8;142
2098;3;142
2177;4,1;142
2979;4,3;142
2996;3,8;142
3029;4,2;142
3149;4,7;142
3831;3,4;142
4164;3,5;142
4598;3,9;142
202;3;143
248;3,8;143
467;4,7;143
606;4,3;143
848;3,6;143
936;3,5;143
1159;4,4;143
1253;4,8;143
1605;4,6;143
2341;3,4;143
2577;3,4;143
2869;3,8;143
2989;3,4;143
3147;4,6;143
3367;4,9;143
3768;4,9;143
3808;4,7;143
3886;4,3;143
3910;4,6;143
4274;3,6;143
4581;4,2;143
4777;3,2;143
36;4,8;144
89;3,5;144
227;4,4;144
266;3,3;144
289;3,7;144
438;4,4;144
718;3,4;144
727;3,6;144
754;4,3;144
773;3,5;144
903;3,6;144
957;3,6;144
981;3;144
1093;3,8;144
1102;3,6;144
1184;4,6;144
1304;3,2;144
1350;4,9;144
1493;3,8;144
1615;3,5;144
1711;4,2;144
1902;4,6;144
1986;4,8;144
2008;4,8;144
2022;3,1;144
2128;3,6;144
2300;4,8;144
2381;4,4;144
2516;4,9;144
2523;3,8;144
2668;5;144
2709;4;144
2761;3,9;144
2821;4,5;144
2911;3,3;144
2963;4,4;144
2974;4,7;144
3486;4,1;144
3595;3,6;144
3609;3,7;144
3662;3,7;144
3669;3,1;144
3686;3,8;144
3718;3,4;144
3906;3,2;144
4003;4,3;144
4191;3,6;144
4194;3,8;144
4297;4,1;144
4460;4,7;144
4529;4,1;144
4561;3,4;144
4828;4,7;144
4867;3,7;144
267;4,6;145
298;4,3;145
775;4,2;145
1180;5;145
1188;4,9;145
1393;4,1;145
1440;4,7;145
1621;3,4;145
1916;4,2;145
2094;4,2;145
2171;4;145
2618;4,3;145
2671;4,1;145
2740;4,8;145
3141;4;145
3224;4,7;145
3482;4,3;145
3541;3,3;145
3545;3,6;145
3620;4,1;145
3676;4,3;145
3746;4;145
3979;3,8;145
4064;3,2;145
4105;3,8;145
4222;4,4;145
4361;4;145
4497;3,8;145
4634;3,9;145
4654;3,2;145
4986;3,5;145
4987;4,6;145
19;4,6;146
189;4,7;146
285;3,2;146
642;3,5;146
1159;4;146
1169;4,5;146
1278;5;146
1288;3,9;146
1291;3,3;146
1337;3,4;146
1667;3,1;146
1758;4,7;146
1902;3,4;146
1916;3,5;146
1982;4,5;146
2227;4,2;146
2751;3,9;146
2877;3,6;146
2972;3,2;146
3002;4,2;146
3050;4,5;146
3227;3,1;146
3233;4,4;146
3545;3,3;146
3580;4,9;146
3583;3,4;146
3759;3,5;146
3789;4,8;146
3792;4,1;146
3842;4,5;146
3890;3,9;146
3922;3,2;146
3927;4,5;146
