User_Id,Event_Id,Rating
71,655,3
72,379,3
72,139,1
72,580,5
72,238,2
72,480,3
72,488,1
72,689,1
72,613,4
72,483,3
72,204,4
72,43,2
72,282,4
72,330,1
72,476,5
72,670,3
72,136,3
72,619,4
72,219,4
72,356,4
72,290,1
72,584,1
72,430,2
72,200,3
72,182,4
72,63,1
72,155,4
72,343,1
72,543,5
73,447,5
73,492,2
73,592,4
73,516,3
73,466,4
73,712,1
73,542,3
73,272,4
73,101,3
73,653,4
73,172,1
73,108,1
73,670,1
73,78,3
73,153,2
73,142,2
73,103,3
73,160,1
73,566,3
73,357,3
73,244,1
73,570,3
73,357,4
74,296,5
74,2,4
74,438,3
74,457,2
74,377,2
74,347,5
74,348,1
74,661,3
74,691,4
74,689,5
74,547,2
74,684,2
74,200,3
74,351,5
74,45,3
74,126,1
74,145,1
74,109,5
74,647,2
74,373,5
74,335,3
74,505,5
74,721,5
74,163,2
74,276,5
74,328,3
74,210,4
74,188,5
74,478,4
74,727,3
74,321,3
74,523,2
74,317,4
74,336,5
74,208,3
74,615,1
74,298,5
74,112,4
74,410,3
74,507,1
74,238,5
74,303,3
75,100,1
75,18,2
75,79,3
75,310,3
75,286,4
75,445,3
75,41,4
75,124,4
75,383,4
75,200,2
75,385,1
75,101,5
75,248,2
75,552,3
75,72,2
75,347,2
75,499,1
75,181,2
75,553,3
75,652,3
75,262,2
75,290,1
75,341,2
75,223,5
75,542,3
75,39,5
75,321,4
75,514,1
76,15,1
76,706,1
76,514,5
76,357,4
76,43,2
76,424,1
76,390,4
76,333,3
76,234,1
76,359,3
76,131,2
76,598,1
76,279,4
76,264,3
76,534,4
76,204,2
76,549,2
76,613,3
76,269,4
76,728,5
76,565,1
76,60,1
76,441,2
76,226,2
76,478,3
76,431,5
76,656,4
76,183,1
76,592,1
76,441,3
76,375,1
76,704,3
76,43,2
76,542,4
76,163,5
77,394,3
77,205,2
77,71,2
77,433,1
77,418,2
77,196,2
77,390,2
77,406,1
77,135,5
77,520,4
77,458,4
77,150,3
77,83,1
77,531,3
77,465,2
77,515,2
77,623,2
77,557,1
77,78,3
77,184,2
77,27,2
77,489,1
77,700,2
77,69,4
77,568,5
77,370,2
77,721,2
77,669,5
77,168,3
77,128,4
78,356,5
78,102,1
78,113,3
78,459,2
78,507,4
78,420,4
78,512,1
78,150,2
78,27,4
78,159,4
78,285,5
78,389,5
78,239,2
78,646,1
78,665,3
78,523,5
78,389,1
78,466,2
78,420,1
78,131,1
78,130,2
78,91,4
78,284,5
78,569,2
78,537,4
78,650,1
78,601,5
78,84,1
78,82,1
78,696,3
78,369,4
78,710,1
78,331,1
78,22,4
78,363,3
78,575,1
78,65,3
79,336,1
79,375,1
79,190,1
79,349,1
79,39,1
79,164,3
79,289,4
79,130,1
79,385,2
79,680,4
79,644,5
79,352,5
79,731,5
79,354,2
79,451,2
79,668,1
79,244,1
79,403,3
79,188,3
79,709,2
79,485,1
79,449,4
79,198,4
79,8,1
79,6,1
79,489,5
79,71,5
79,71,4
79,551,4
79,407,5
79,128,5
79,507,2
79,727,1
79,196,2
80,486,4
80,229,1
80,23,4
80,270,2
80,247,4
80,35,2
80,105,3
80,77,5
80,28,2
80,4,5
80,251,2
80,26,2
80,164,2
80,115,1
80,256,5
80,97,4
80,268,4
80,683,2
80,122,3
80,402,4
80,517,5
80,114,4
80,395,1
80,88,3
80,649,1
80,209,1
80,553,2
80,609,2
80,602,1
80,186,1
80,649,4
80,58,2
80,298,4
81,123,2
81,662,4
81,501,1
81,340,5
81,463,4
81,319,3
81,174,1
81,664,2
81,229,3
81,154,5
81,437,1
81,515,3
81,535,4
81,471,4
81,340,3
81,575,2
81,627,4
81,28,1
81,599,1
81,65,4
81,356,4
81,29,5
81,722,4
82,392,5
82,313,1
82,669,3
82,462,5
82,74,3
82,543,5
82,641,5
82,502,4
82,490,5
82,690,3
82,277,3
82,313,5
82,135,5
82,32,4
82,700,5
82,545,1
82,146,1
82,635,3
82,539,4
82,729,1
82,688,1
82,278,2
82,34,3
82,509,1
83,144,2
83,463,4
83,606,5
83,203,2
83,214,2
83,650,1
83,142,4
83,31,3
83,646,4
83,289,4
83,490,3
83,308,4
83,306,3
83,468,2
83,355,5
83,701,2
83,69,4
83,104,4
83,168,2
83,35,2
83,365,5
83,161,2
83,576,1
83,520,3
83,450,5
83,77,3
83,437,2
83,438,1
83,111,3
83,115,2
83,504,1
83,726,2
84,618,2
84,571,5
84,702,3
84,389,5
84,409,3
84,702,2
84,604,4
84,126,1
84,93,2
84,363,1
84,210,5
84,284,4
84,398,3
84,716,4
84,340,1
84,212,2
84,23,1
84,101,1
84,417,5
84,293,4
84,96,1
84,157,1
84,599,3
84,301,5
84,694,1
84,199,5
84,292,1
84,79,3
84,628,1
84,414,3
84,353,5
84,517,2
84,428,3
84,650,2
84,389,3
84,528,5
85,124,4
85,445,1
85,175,5
85,666,3
85,71,2
85,191,3
85,706,2
85,395,2
85,598,4
85,525,3
85,286,3
85,720,4
85,7,3
85,440,5
85,712,2
85,418,3
85,118,2
85,144,2
85,132,1
85,502,5
85,379,2
85,256,1
85,101,5
85,172,5
85,344,1
85,629,5
85,278,5
85,458,1
85,355,3
86,698,5
86,61,1
86,192,1
86,183,1
86,91,3
86,248,3
86,379,3
86,172,5
86,371,2
86,520,4
86,397,2
86,228,4
86,127,4
86,485,5
86,160,2
86,373,3
86,44,1
86,645,1
86,302,2
86,408,2
86,154,3
86,99,1
86,217,5
86,510,1
86,296,4
86,77,2
86,351,1
86,511,1
86,636,4
86,724,5
86,15,2
86,367,1
86,324,1
86,614,5
86,456,4
86,653,3
86,17,2
86,203,3
86,398,3
86,514,3
86,696,3
86,137,2
87,353,5
87,296,4
87,425,2
87,100,2
87,285,3
87,206,2
87,612,4
87,194,5
87,429,4
87,192,2
87,235,2
87,544,3
87,652,5
87,657,1
87,156,3
87,395,4
87,426,5
87,681,3
87,196,2
87,118,5
87,261,3
87,390,2
87,262,2
87,575,5
87,722,1
87,526,1
87,505,4
87,727,3
87,348,4
87,402,3
87,722,3
87,88,5
88,569,2
88,178,4
88,635,1
88,378,2
88,707,5
88,52,2
88,483,5
88,24,3
88,303,3
88,228,1
88,169,5
88,6,1
88,528,4
88,3,3
88,436,1
88,213,1
88,207,1
88,578,2
88,109,4
88,592,5
88,453,4
88,388,4
88,472,4
88,475,4
88,686,2
88,273,5
88,413,2
89,644,1
89,242,1
89,356,3
89,703,1
89,6,4
89,549,2
89,233,3
89,384,4
89,565,5
89,436,1
89,355,4
89,184,1
89,731,5
89,174,5
89,209,5
89,221,1
89,163,2
89,372,2
89,115,4
89,95,4
89,505,4
89,702,3
89,20,4
89,78,4
89,659,1
89,532,3
89,114,2
90,51,5
90,677,3
90,618,1
90,440,1
90,290,3
90,356,2
90,364,2
90,549,4
90,362,4
90,174,4
90,684,4
90,207,5
90,346,2
90,161,4
90,299,5
90,172,1
90,220,3
90,195,5
90,269,4
90,357,1
90,581,4
90,628,5
90,207,4
90,710,5
90,518,5
90,486,3
90,126,3
90,395,4
90,370,3
90,31,2
90,209,3
91,324,1
91,676,4
91,436,4
91,35,4
91,413,3
91,487,4
91,25,4
91,221,3
91,80,5
91,83,2
91,357,1
91,169,3
91,124,4
91,26,3
91,366,4
91,351,4
91,555,1
91,495,4
91,122,4
91,278,4
91,604,5
91,640,4
91,546,4
91,508,5
91,42,4
91,668,4
91,695,3
91,462,4
91,325,2
91,414,5
91,229,2
91,255,1
91,628,3
91,324,1
91,622,4
91,218,2
91,110,5
91,389,5
91,506,5
91,289,5
91,148,2
91,153,3
92,159,5
92,75,2
92,339,2
92,677,4
92,364,5
92,462,3
92,590,5
92,139,1
92,34,3
92,487,5
92,644,3
92,464,2
92,546,3
92,689,2
92,476,1
92,361,3
92,601,1
92,606,2
92,116,3
92,481,4
92,136,4
92,344,4
92,288,4
92,415,2
92,236,2
92,359,3
92,312,5
92,214,4
92,437,4
92,180,3
92,610,4
92,520,4
92,189,2
92,631,4
92,652,2
92,720,5
92,106,5
92,613,5
93,412,4
93,444,4
93,645,1
93,461,3
93,698,2
93,611,3
93,16,5
93,141,4
93,672,1
93,354,1
93,702,1
93,143,3
93,15,3
93,263,4
93,624,5
93,543,5
93,578,3
93,609,5
93,77,3
93,290,5
93,713,2
93,475,2
93,552,5
93,251,1
93,428,3
93,637,1
93,591,4
93,23,4
93,303,4
93,720,1
93,516,5
93,597,4
93,640,2
93,305,1
93,640,3
93,158,1
93,385,5
93,40,4
94,28,2
94,486,2
94,556,3
94,671,4
94,295,5
94,238,4
94,213,1
94,122,2
94,198,1
94,576,5
94,179,4
94,584,2
94,230,4
94,26,4
94,141,3
94,156,2
94,101,2
94,422,3
94,394,2
94,582,4
94,430,4
94,85,4
94,167,3
94,601,1
94,542,2
94,136,4
94,338,1
94,726,4
94,671,1
94,197,3
94,154,1
94,465,1
94,650,4
94,95,5
94,405,1
94,123,4
94,190,3
95,218,5
95,417,1
95,518,1
95,349,5
95,247,3
95,325,2
95,386,3
95,651,2
95,168,4
95,245,5
95,267,5
95,103,3
95,517,1
95,666,2
95,626,3
95,581,3
95,553,3
95,62,4
95,697,3
95,40,5
95,492,5
95,268,1
95,726,2
95,730,1
95,555,2
95,251,4
95,224,4
95,647,2
96,182,1
96,308,2
96,514,1
96,596,3
96,466,3
96,417,4
96,521,2
96,730,1
96,619,2
96,655,4
96,318,2
96,617,2
96,307,2
96,413,3
96,587,3
96,675,5
96,390,3
96,124,2
96,356,4
96,119,3
96,208,5
96,24,5
96,615,3
96,561,5
96,708,4
96,522,5
96,158,1
96,205,5
96,449,2
96,426,4
96,408,5
96,617,4
96,642,3
96,654,4
97,293,2
97,136,2
97,132,4
97,265,4
97,301,5
97,460,1
97,717,5
97,540,2
97,125,4
97,343,1
97,656,3
97,632,3
97,231,2
97,577,5
97,715,4
97,617,5
97,122,2
97,84,4
97,409,1
97,599,5
97,357,3
97,347,2
97,545,1
97,620,4
97,207,4
97,730,3
97,470,2
97,283,2
97,555,3
97,315,4
97,660,4
97,575,4
97,56,3
97,163,1
97,254,3
97,120,5
97,420,4
97,478,5
97,326,5
97,718,3
97,486,1
98,193,1
98,569,1
98,318,1
98,194,2
98,225,5
98,551,2
98,27,5
98,90,3
98,231,3
98,432,3
98,22,3
98,404,3
98,673,1
98,60,2
98,547,4
98,386,3
98,696,4
98,696,4
98,135,2
98,580,3
98,404,3
98,27,3
98,133,3
98,184,5
98,148,5
98,494,1
98,652,4
98,450,2
98,484,4
98,360,4
98,259,4
98,154,1
99,591,1
99,112,2
99,338,2
99,415,1
99,189,2
99,237,3
99,130,2
99,647,2
99,268,4
99,721,1
99,40,5
99,305,3
99,470,3
99,330,2
99,64,3
99,570,3
99,376,4
99,160,5
99,49,2
99,31,3
99,256,4
99,62,5
99,460,5
99,407,3
99,221,4
99,342,3
99,256,5
99,553,1
99,629,2
99,408,2
99,264,1
99,390,2
99,446,2
99,502,1
99,466,2
99,109,2
99,563,2
99,39,1
99,170,3
99,402,4
99,458,1
99,389,5
99,467,2
100,540,1
100,496,5
100,254,2
100,143,3
100,574,2
100,282,2
100,124,3
100,535,1
100,138,3
100,603,5
100,320,1
100,434,1
100,515,3
100,678,1
100,282,3
100,308,2
100,662,4
100,489,3
100,609,3
100,321,2
100,217,2
100,192,1
100,679,1
100,676,4
100,444,5
100,14,3
100,404,5
100,438,3
100,139,5
101,197,2
101,291,4
101,270,1
101,682,1
101,241,5
101,258,3
101,708,4
101,606,3
101,199,1
101,323,4
101,237,3
101,350,1
101,77,5
101,182,5
101,499,4
101,157,4
101,597,3
101,115,3
101,706,5
101,692,4
101,244,2
101,328,3
101,232,2
101,677,5
101,118,4
101,573,1
101,205,1
102,338,4
102,114,5
102,278,3
102,346,5
102,307,3
102,584,3
102,673,3
102,620,4
102,250,5
102,605,3
102,107,3
102,402,4
102,211,4
102,638,1
102,67,4
102,16,5
102,491,2
102,371,1
102,479,1
102,153,5
102,363,5
102,200,2
102,669,2
102,715,3
102,647,3
102,468,4
102,250,1
102,315,4
102,525,5
102,293,5
102,381,3
102,371,1
102,726,3
102,405,1
102,645,4
103,432,5
103,480,3
103,502,2
103,664,4
103,31,2
103,74,1
103,258,3
103,191,2
103,329,1
103,217,4
103,175,5
103,63,1
103,683,5
103,39,2
103,424,3
103,29,1
103,623,3
103,607,5
103,214,2
103,141,2
103,715,4
103,102,2
103,682,4
103,519,1
103,240,4
103,581,4
103,96,1
103,624,2
103,410,3
103,659,1
103,220,2
103,668,2
103,215,2
104,212,3
104,210,5
104,380,3
104,9,1
104,639,1
104,544,5
104,505,3
104,7,2
104,666,4
104,268,2
104,19,1
104,660,2
104,265,5
104,123,1
104,629,1
104,427,5
104,92,2
104,287,5
104,184,3
104,278,4
104,524,1
104,707,3
104,568,3
104,285,2
104,306,4
104,684,3
104,373,4
104,430,4
104,236,5
104,258,5
104,258,3
104,691,2
104,263,1
105,575,3
105,523,1
105,15,5
105,93,4
105,707,3
105,364,4
105,642,4
105,713,2
105,642,2
105,420,4
105,337,3
105,710,5
105,656,5
105,433,5
105,600,3
105,655,5
105,592,1
105,103,3
105,182,3
105,130,5
105,308,1
105,502,2
105,207,2
105,132,5
105,341,4
105,384,3
105,302,1
105,416,1
105,255,3
105,536,4
105,47,4
105,79,4
105,622,2
105,211,3
105,181,1
105,497,1
105,257,2
105,125,3
105,214,1
105,712,1
105,340,2
105,531,2
105,18,1
106,509,1
106,89,5
106,238,1
106,46,3
106,659,1
106,669,2
106,557,3
106,336,1
106,219,1
106,74,1
106,124,4
106,602,1
106,629,5
106,593,1
106,339,1
106,366,4
106,320,1
106,636,4
106,605,2
106,22,1
106,533,4
106,533,3
106,165,2
106,347,1
106,487,3
106,694,5
106,57,2
106,385,4
106,160,2
106,454,3
106,609,1
106,162,1
106,293,5
106,91,5
107,529,2
107,101,2
107,365,4
107,327,2
107,233,4
107,209,1
107,416,3
107,431,3
107,269,4
107,703,5
107,45,4
107,730,3
107,243,5
107,103,2
107,526,4
107,544,2
107,484,3
107,476,1
107,139,5
107,160,1
107,552,2
107,605,4
107,23,4
107,552,4
107,729,5
107,556,1
107,464,4
107,532,4
107,590,2
107,497,2
107,169,2
107,20,2
107,67,2
107,100,2
107,364,4
107,731,4
107,156,4
107,36,1
107,706,3
107,486,1
108,380,3
108,505,2
108,85,2
108,456,5
108,437,4
108,467,3
108,232,3
108,678,5
108,186,3
108,35,1
108,230,3
108,566,1
108,479,5
108,595,2
108,426,1
108,364,2
108,345,5
108,331,2
108,25,5
108,150,5
108,218,3
108,470,2
108,605,1
108,403,5
108,363,3
108,469,2
108,389,5
108,685,5
108,292,2
108,185,1
108,333,5
108,713,2
108,20,2
108,152,2
108,408,5
109,293,2
109,113,3
109,435,2
109,307,5
109,590,4
109,151,4
109,579,5
109,628,4
109,582,3
109,350,3
109,673,5
109,509,4
109,625,2
109,180,1
109,103,3
109,579,3
109,196,4
109,40,3
109,583,1
109,656,1
109,619,5
109,313,2
109,326,3
109,335,5
109,129,3
109,366,1
109,106,2
110,251,3
110,327,4
110,687,3
110,353,1
110,67,3
110,176,3
110,455,3
110,474,3
110,301,3
110,367,1
110,458,3
110,640,4
110,262,3
110,367,2
110,204,3
110,95,5
110,720,1
110,365,3
110,720,5
110,298,5
110,19,5
110,307,5
110,728,3
110,226,4
110,263,5
110,232,3
110,538,3
110,89,4
111,409,4
111,264,2
111,435,2
111,154,5
111,555,4
111,679,1
111,382,3
111,358,1
111,243,2
111,134,1
111,370,1
111,123,3
111,89,2
111,629,5
111,728,5
111,101,3
111,412,4
111,276,1
111,404,4
111,141,4
111,436,5
111,288,4
111,676,3
111,147,1
111,623,4
111,3,3
111,158,3
112,404,2
112,192,5
112,122,4
112,32,1
112,82,5
112,203,5
112,382,5
112,127,1
112,475,3
112,116,2
112,365,4
112,132,5
112,33,1
112,189,2
112,571,2
112,419,3
112,226,2
112,220,3
112,267,2
112,598,1
112,483,1
112,464,4
112,346,1
112,641,3
112,643,2
112,90,5
112,126,2
112,303,4
112,419,1
112,35,5
113,195,2
113,77,5
113,260,3
113,307,3
113,224,2
113,126,2
113,484,1
113,449,1
113,141,5
113,165,1
113,262,4
113,188,5
113,626,5
113,640,2
113,583,3
113,548,5
113,244,2
113,280,1
113,647,3
113,583,3
113,122,1
113,660,3
113,509,4
113,261,2
113,644,1
113,31,1
113,318,2
113,207,1
113,247,2
113,154,2
113,76,5
113,520,5
113,400,1
113,445,4
113,441,1
114,146,3
114,122,2
114,128,4
114,460,3
114,478,1
114,654,1
114,73,4
114,677,5
114,525,2
114,409,4
114,317,4
114,410,4
114,103,3
114,610,1
114,554,4
114,565,5
114,358,2
114,229,3
114,374,3
114,147,4
114,212,5
114,311,4
114,339,3
114,651,4
114,407,3
114,641,4
114,13,3
114,664,1
114,197,3
114,639,3
114,542,5
114,205,2
114,18,2
115,52,4
115,574,5
115,643,1
115,210,5
115,223,2
115,294,2
115,34,4
115,48,4
115,129,5
115,346,2
115,325,4
115,490,3
115,215,5
115,730,2
115,20,1
115,255,1
115,92,4
115,247,5
115,137,1
115,597,2
115,387,3
115,682,3
115,505,2
115,89,4
115,333,1
116,682,3
116,525,3
116,292,3
116,296,3
116,693,5
116,217,5
116,495,3
116,80,1
116,298,5
116,70,3
116,376,5
116,435,1
116,56,1
116,23,5
116,613,2
116,545,1
116,521,3
116,60,1
116,385,2
116,500,3
116,9,3
116,483,4
116,614,4
116,512,5
116,303,1
116,429,5
116,337,5
116,398,1
116,710,4
116,79,1
116,47,1
116,375,5
116,65,4
116,461,1
116,522,2
116,603,5
116,574,4
116,619,2
116,29,4
117,280,5
117,219,1
117,601,3
117,429,5
117,152,5
117,6,5
117,343,1
117,250,3
117,551,4
117,495,2
117,98,4
117,725,4
117,457,2
117,628,3
117,210,4
117,187,4
117,347,1
117,467,1
117,540,5
117,115,1
117,98,2
117,546,5
117,359,5
117,458,3
117,611,3
117,46,5
117,523,1
117,227,4
117,593,2
117,181,2
117,169,4
117,122,2
117,449,5
117,619,1
117,345,1
117,273,3
118,25,2
118,331,4
118,420,2
118,497,5
118,183,4
118,715,4
118,37,3
118,504,2
118,419,1
118,617,4
118,616,1
118,61,2
118,533,5
118,370,4
118,595,2
118,166,1
118,543,4
118,291,1
118,273,2
118,620,5
118,173,1
118,718,4
118,307,2
118,367,4
118,554,3
118,109,3
118,150,5
118,659,2
118,664,1
118,343,1
118,377,5
118,513,1
118,522,2
118,727,5
119,193,1
119,599,3
119,19,2
119,384,5
119,509,5
119,557,3
119,209,2
119,328,4
119,401,4
119,89,3
119,208,4
119,272,1
119,264,4
119,54,2
119,473,2
119,276,3
119,439,5
119,58,5
119,334,4
119,685,2
119,100,3
119,23,2
119,160,2
119,579,4
119,59,5
119,554,4
119,173,1
120,571,4
120,321,2
120,372,2
120,519,5
120,148,5
120,656,3
120,117,2
120,705,5
120,239,4
120,588,3
120,288,1
120,377,5
120,15,2
120,705,5
120,278,3
120,710,4
120,56,2
120,295,1
120,603,1
120,707,5
120,363,3
120,709,2
120,517,3
120,310,1
120,612,3
120,299,2
120,256,4
120,145,4
120,33,1
120,77,3
120,539,5
120,46,3
120,638,1
121,192,4
121,319,5
121,637,4
121,174,4
121,222,4
121,562,1
121,150,2
121,555,2
121,246,2
121,645,2
121,74,2
121,464,1
121,188,3
121,110,5
121,35,2
121,642,4
121,321,4
121,514,2
121,231,2
121,621,5
121,484,4
121,228,2
121,511,3
121,620,1
121,493,1
121,195,2
121,71,1
121,633,1
121,357,5
122,67,2
122,317,3
122,286,3
122,2,3
122,400,2
122,381,5
122,691,3
122,37,5
122,42,2
122,322,2
122,265,3
122,501,2
122,51,2
122,607,5
122,370,5
122,542,2
122,75,5
122,276,2
122,183,3
122,576,5
122,325,2
122,351,1
122,539,3
122,643,3
122,516,2
122,498,1
122,690,2
122,660,5
122,643,3
122,438,1
122,728,5
123,220,3
123,691,5
123,448,1
123,168,5
123,699,2
123,321,2
123,341,5
123,123,2
123,412,5
123,87,5
123,3,2
123,252,5
123,363,3
123,426,1
123,357,5
123,673,2
123,297,3
123,39,3
123,534,4
123,180,2
123,119,5
123,722,4
123,124,4
123,394,3
123,376,2
123,590,4
123,361,5
123,103,1
123,101,4
123,221,5
123,212,1
123,469,5
123,95,3
123,142,5
124,463,1
124,91,1
124,5,5
124,228,5
124,370,5
124,520,5
124,20,1
124,697,4
124,561,3
124,580,2
124,235,5
124,6,4
124,272,4
124,571,4
124,451,5
124,454,1
124,688,5
124,19,4
124,318,3
124,575,2
124,363,5
124,479,2
124,407,2
124,47,5
124,549,4
124,121,5
124,273,4
124,709,5
124,91,2
124,208,4
124,124,2
124,16,5
124,434,2
124,236,1
124,287,5
124,317,1
124,445,4
124,408,2
124,521,4
125,300,5
125,339,3
125,604,5
125,53,4
125,8,1
125,698,1
125,333,3
125,28,3
125,284,2
125,507,3
125,350,1
125,222,4
125,115,5
125,658,4
125,210,4
125,200,1
125,522,4
125,109,3
125,265,2
125,523,4
125,218,1
125,694,1
125,469,5
125,504,4
125,167,1
125,125,1
125,309,2
125,155,2
125,506,2
125,292,2
125,699,4
125,300,3
126,359,5
126,81,5
126,379,2
126,533,5
126,358,5
126,214,4
126,49,5
126,322,4
126,411,2
126,350,3
126,573,5
126,230,1
126,44,4
126,58,3
126,275,1
126,58,3
126,693,2
126,178,1
126,398,1
126,399,4
126,18,1
126,507,5
126,479,3
126,446,4
126,248,3
126,116,2
126,712,2
126,113,4
126,722,5
126,145,3
126,698,4
126,386,1
126,665,4
126,316,5
126,651,4
126,158,3
126,258,1
126,44,4
126,411,3
126,193,3
126,433,3
127,439,1
127,509,4
127,530,5
127,670,4
127,542,2
127,509,2
127,41,1
127,646,2
127,537,4
127,555,2
127,722,5
127,126,2
127,517,3
127,578,2
127,198,4
127,650,1
127,294,3
127,70,1
127,544,2
127,584,5
127,273,3
127,566,2
127,528,1
127,552,5
127,35,1
127,6,5
127,405,4
127,321,1
127,606,4
127,63,3
127,684,5
127,525,3
127,277,2
127,696,4
128,387,1
128,455,2
128,236,2
128,213,2
128,492,2
128,17,2
128,683,3
128,622,4
128,170,3
128,167,5
128,331,2
128,677,1
128,302,5
128,162,5
128,114,2
128,274,5
128,337,3
128,155,2
128,484,3
128,150,5
128,404,5
128,678,2
128,434,5
128,522,3
128,526,3
128,676,3
128,462,5
128,78,4
128,81,3
128,268,1
128,115,4
128,649,3
128,88,2
129,248,1
129,375,2
129,26,5
129,88,2
129,391,2
129,40,1
129,487,5
129,364,4
129,582,2
129,102,3
129,284,1
129,382,3
129,87,1
129,96,2
129,609,1
129,672,5
129,338,5
129,412,4
129,332,4
129,568,2
129,431,3
129,281,1
129,148,2
129,635,4
129,621,3
129,576,3
129,507,4
129,266,3
129,389,3
129,49,2
129,246,4
129,15,1
130,547,5
130,308,2
130,123,2
130,654,2
130,137,2
130,591,4
130,596,5
130,304,4
130,383,4
130,400,5
130,370,3
130,505,2
130,729,1
130,657,5
130,348,5
130,578,4
130,301,5
130,285,5
130,582,5
130,265,1
130,320,1
130,435,3
130,243,5
130,531,2
130,471,4
130,671,5
130,294,2
130,306,3
131,267,1
131,86,4
131,545,2
131,113,4
131,340,4
131,527,5
131,666,5
131,716,2
131,561,2
131,225,2
131,535,5
131,658,3
131,532,4
131,496,4
131,496,1
131,577,1
131,265,5
131,620,5
131,663,4
131,296,1
131,431,4
131,33,2
131,337,4
131,27,1
131,103,2
131,533,4
131,574,3
131,560,5
131,622,3
131,141,3
131,668,3
131,696,4
131,303,2
131,353,4
131,440,2
131,366,2
131,605,1
131,125,2
131,320,2
132,538,3
132,23,5
132,632,2
132,123,3
132,276,2
132,514,2
132,334,5
132,492,5
132,250,5
132,410,1
132,50,3
132,563,1
132,311,1
132,690,4
132,541,4
132,595,4
132,215,1
132,155,2
132,366,1
132,563,5
132,253,5
132,218,2
132,720,3
132,16,1
132,631,5
132,219,1
132,685,5
132,296,5
133,198,1
133,94,1
133,128,1
133,407,2
133,391,3
133,501,2
133,595,4
133,156,1
133,304,1
133,329,2
133,367,2
133,195,5
133,232,3
133,544,5
133,520,2
133,125,4
133,571,3
133,21,2
133,168,4
133,640,5
133,237,4
133,578,4
133,76,3
133,381,4
133,528,3
133,66,1
133,186,2
133,212,4
133,468,1
133,676,4
133,61,4
133,28,1
133,128,1
133,177,2
134,695,4
134,4,1
134,175,4
134,328,3
134,545,2
134,250,5
134,251,4
134,62,5
134,625,4
134,152,3
134,112,4
134,190,2
134,728,5
134,372,5
134,516,4
134,79,5
134,614,5
134,220,5
134,174,4
134,502,5
134,661,5
134,51,2
134,333,4
134,686,4
134,401,1
134,457,3
134,136,2
134,425,3
134,201,3
134,177,5
134,376,4
134,280,4
134,597,4
134,100,2
134,322,2
134,190,2
134,488,5
135,74,5
135,467,3
135,410,4
135,267,5
135,58,2
135,465,2
135,38,1
135,422,3
135,29,1
135,353,4
135,26,5
135,104,1
135,348,1
135,687,4
135,269,3
135,170,5
135,198,4
135,616,5
135,334,3
135,377,1
135,533,4
135,553,4
135,605,3
135,662,4
135,326,1
135,293,3
135,457,3
135,708,4
135,206,5
135,676,3
135,189,2
135,373,2
135,55,5
135,45,1
136,188,1
136,165,1
136,625,2
136,433,5
136,401,5
136,622,2
136,579,2
136,300,1
136,123,5
136,112,5
136,679,4
136,223,4
136,415,3
136,241,3
136,536,4
136,138,5
136,136,3
136,62,2
136,470,2
136,434,4
136,133,5
136,652,4
136,714,2
136,422,2
136,272,2
136,72,4
136,442,5
136,46,2
136,609,4
136,616,2
136,58,5
136,503,5
136,105,3
136,80,5
136,217,2
136,569,2
136,346,2
136,139,1
137,266,1
137,687,5
137,410,5
137,448,1
137,43,2
137,432,2
137,687,5
137,90,1
137,345,2
137,509,4
137,50,2
137,590,1
137,83,4
137,319,2
137,140,2
137,551,1
137,104,2
137,668,2
137,519,2
137,97,1
137,116,5
137,402,3
137,599,4
137,710,5
137,644,1
137,333,4
137,384,3
137,75,3
137,430,2
137,80,3
137,335,2
137,175,5
137,328,3
137,164,4
137,614,2
138,26,5
138,161,4
138,580,2
138,188,3
138,412,3
138,706,4
138,336,5
138,59,4
138,538,2
138,176,4
138,269,5
138,505,5
138,337,3
138,244,1
138,169,2
138,445,2
138,507,3
138,459,5
138,296,3
138,254,3
138,177,5
138,679,3
138,353,2
138,579,2
138,323,2
138,458,5
138,595,2
138,297,4
138,132,2
138,220,4
138,665,4
138,359,3
138,126,5
138,647,4
138,570,1
139,291,1
139,105,4
139,708,3
139,348,3
139,597,5
139,223,2
139,195,3
139,607,3
139,597,4
139,331,1
139,467,2
139,602,1
139,296,1
139,42,2
139,469,1
139,381,1
139,515,3
139,215,2
139,354,5
139,362,1
139,23,5
139,319,4
139,224,1
139,350,5
139,253,2
139,693,3
139,303,3
139,129,1
139,710,3
139,407,4
139,643,1
139,22,2
139,423,5
139,653,5
139,684,1
140,298,5
140,195,3
140,705,1
140,236,3
140,683,2
140,123,2
140,32,1
140,103,1
140,611,2
140,215,2
140,433,2
140,170,4
140,665,2
140,487,5
140,659,3
140,527,1
140,644,5
140,341,1
140,294,4
140,482,2
140,489,1
140,159,4
140,111,5
140,410,4
140,362,1
140,389,4
140,91,4
140,597,4
140,615,2
140,376,5
140,53,3
141,20,1
141,727,4
141,23,2
141,559,2
141,629,3
141,121,4
141,394,1
141,423,1
141,527,3
141,123,2
141,74,1
141,100,3
141,669,5
141,183,2
141,698,4
141,340,3
141,13,5
141,129,4
141,129,1
141,323,1
141,352,3
141,252,2
141,441,1
141,436,2
141,721,1
141,293,2
141,65,4
141,112,4
142,155,4
142,455,3
142,624,1
142,487,2
142,275,2
142,354,5
142,392,5
142,649,5
142,153,3
142,136,3
142,184,2
142,542,5
142,456,5
